event_id_cnty;event_date;year;time_precision;disorder_type;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;civilian_targeting;iso;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;tags;timestamp
NIG15090;"30 July 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Bama;11.5221;13.6856;1;"Daily Post (Nigeria)";National;"On 30 July 2019, presumed Boko Haram (JAS) militants attacked a NAF post in Bama (Bama, Borno) and battled for over two hours. Heavy fatalities were reported. Fatalities coded 10.";10;;1686096163
NIG14890;"22 June 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Wala;11.1726;13.7611;1;"Daily Trust (Nigeria)";National;"On 22 June 2019, presumed Boko Haram (JAS) ambushed a NAF patrol in Wala (Gwoza, Borno). The soldiers overpowered the militants, killed two Boko Haram fighters , seized equipment, and destroyed IEDs.";2;;1686096163
NIG14825;"10 June 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;2;"Vanguard (Nigeria)";National;"On 10 June 2019, NAF encountered and clashed with presumed Boko Haram (JAS) in the village of Gwadale (Gwoza, Borno). The military forces rescued abducted civilians. One Boko Haram fighter was killed.";1;;1686096163
NIG14796;"05 June 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Kubu;10.8363;13.3946;2;"Guardian (Nigeria); PM News";National;"On 5 June 2019, Nigerian Armed Forces conducted a preemptive ambush (in anticipation of an attack on Izge) against presumed Boko Haram (JAS) on a road near Kubu (Madagali, Adamawa). An unspecified number of militants were killed, and recovered vehicles and weapons. Unknown fatalities coded as 10.";10;;1686096163
NIG14793;"04 June 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Gulak;10.7994;13.4622;2;"Daily Trust (Nigeria); Legit";National;"On 4 June 2019, Nigerian Armed Forces clashed with presumed Boko Haram (JAS) fighters near Gulak (Madagali, Adamawa). The soldiers seized two gun trucks.";0;;1686096163
NIG14762;"01 June 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Police Forces of Nigeria (2015-2023) Special Anti-Robbery Squad";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;1;"Daily Post (Nigeria)";National;"On 1 June 2019, presumed Boko Haram (JAS) attacked a mosque in the outskirts of Maiduguri (Maiduguri, Borno). The militants engaged the Federal Special Anti-Robbery squad in battle. The security forces repelled the attack.";0;;1686096163
NIG14741;"26 May 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Dure;11.3076;13.5947;2;"Daily Post (Nigeria)";National;"On 26 May 2019, Nigerian Armed Forces killed two Boko Haram (JAS) fighters on the road between Dure and Gwoza (Gwoza, Borno). The militants were intercepted while on their way to the Sambisa Forest carrying medicine and drugs.";2;;1686096163
NIG14653;"18 May 2019";2019;1;"Strategic developments";"Strategic developments";"Looting/property destruction";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;;566;"Western Africa";Nigeria;Borno;"Askira Uba";;Lassa;10.6804;13.2732;1;"Daily Trust (Nigeria)";National;"On 18 May 2019, presumed Boko haram (JAS) militants raided Lassa (Askira/Uba, Borno).The village was looted and houses set ablaze.";0;;1618566358
NIG14594;"12 May 2019";2019;1;"Strategic developments";"Strategic developments";"Non-violent transfer of territory";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;"Surdewala Clan";11.2353;13.88;1;"Vanguard (Nigeria)";National;"On 12 May 2019, Nigerian Armed Forces cleared Surdewala (Gwoza, Borno), Baladayo, Sabon Gari and Shetimeri without resistance from presumed Boko Haram (JAS).";0;;1686096162
NIG14595;"12 May 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;Ran;12.0187;14.4825;1;"Vanguard (Nigeria)";National;"On 12 May 2019, Nigerian Armed Forces encountered presumed Boko Haram (JAS) in Ranwa [Ran] (Kala/Balge, Borno). Three Boko Haram fighters killed.";3;;1686096162
NIG14586;"11 May 2019";2019;1;"Strategic developments";"Strategic developments";"Non-violent transfer of territory";"Military Forces of Nigeria (2015-2023)";"Ma'Allasuwa Yaga Munye Communal Militia (Nigeria)";1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Mafa;;"Ma'Allasuwa Yaga Munye";11.8131;13.8044;1;"Vanguard (Nigeria)";National;"On 11 May 2019, Nigerian Armed Forces and local vigilante militias cleared the villages of Ma'Allasuwa Yaga Munye (Mafa, Borno). The joint force did not encounter any resistance as Boko Haram militants already had left the area. 54 abducted people were rescued in the communities.";0;;1686096162
NIG14545;"07 May 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Jere;;Molai;11.7517;13.1015;1;"Legit; Vanguard (Nigeria)";National;"On 7 May 2019, presumed Boko Haram (JAS) militants attacked the village of Molai (Jere, Borno). Nigerian forces repelled the attack and reported that a number of militants were neutralized. Five soldiers and six civilians were killed. Unknown militant fatalities coded as 10.";21;;1686096162
NIG14306;"28 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Chibok;;Gatamarwa;10.7203;12.9607;1;"Daily Post (Nigeria); Daily Trust (Nigeria)";National;"On 28 March 2019, presumed Boko Haram (JAS) attacked the village of Gatamwarwa (Chibok, Borno). Nigerian Military Forces repelled the attack. Several houses were torched.";0;;1686096162
NIG14295;"25 March 2019";2019;1;"Strategic developments";"Strategic developments";"Looting/property destruction";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;;566;"Western Africa";Nigeria;Adamawa;Michika;;Kopa;10.7447;13.3325;1;"Nigeria Punch";National;"On 25 March 2019, Boko Haram (JAS) burned down houses in Kopa (Michika, Adamawa).";0;;1617065407
NIG14294;"25 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;"Askira Uba";;Kofa;10.6351;12.923;1;"Daily Post (Nigeria)";National;"On 25 March 2019, Boko Haram (JAS) clashed with Nigerian Armed Forces when they attacked the village of Kofa (Askira/Uba, Borno). Nigerian Armed Forces repelled the attack. BH fighters burned down houses and looted the villages.";0;;1686096162
NIG14250;"18 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023) Joint Task Force";;1;12;;566;"Western Africa";Nigeria;Adamawa;Michika;;Michika;10.6159;13.3849;1;"Daily Post (Nigeria); Vanguard (Nigeria)";National;"On 18 March 2019, presumed Boko Haram (JAS) militants clashed with MNJTF when they attacked Michika (Michika, Adamawa). The militants robbed a bank and some shops in the town before they were stopped by MNJTF and eventually withdrew. 11 Boko Haram fighters and 5 civilians were killed in the battle.";16;;1686096162
NIG14215;"11 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Banki;11.2551;14.1482;2;"Vanguard (Nigeria)";National;"On 11 March 2019, Nigerian Military Forces clashed with Boko Haram (JAS) militants in Bula-Yobe, near Banki (Bama, Borno). An unspecified number of Boko Haram militants killed and injured, vehicle and motorbikes destroyed, and a vehicle and weapons seized. Unknown fatalities coded as 10";10;;1686096162
NIG14714;"06 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Shani;;Kubo;10.0996;12.0287;1;"Daily Trust (Nigeria); Nigeria Punch";National;"On 6 March 2019, Boko Haram (JAS) militants attacked the village of Kubo (Shani, Borno). NAF repelled the attack and killed one militant.";1;;1686096163
NIG27859;"01 March 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;2;"Risk and Strategic Management, Corporation";"Local partner-International";"On 1 March 2019, Boko Haram [presumed JAS] claimed an attack on Nigerian soldiers in Temari, coded to nearby Maiduguri (Maiduguri Metro, Borno). 10 soldiers were killed.";10;;1686096179
NIG13949;"17 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Banki;11.2551;14.1482;2;"Nigeria Punch";National;"On 17 February 2019, Boko Haram (JAS) militants attacked a military post 15km away from Banki (Bama, Borno). Two soldiers were killed and six others injured.";2;;1686096162
NIG13948;"16 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Bama;;Banki;11.2551;14.1482;2;"Daily Post (Nigeria); Nigeria Punch";National;"On 16 February 2019, Nigerian Military Forces ambushed presumed Boko Haram (JAS) militants on the road between Jebbra and Banki (Bama, Borno). Two BH fighters killed and several reportedly escaped with gunshot wounds.";2;;1686096162
NIG13891;"12 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";"Civilian JTF: Civilian Joint Task Force";1;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;1;"Twitter; Vanguard (Nigeria)";"New media-National";"On 12 February 2019, Boko Haram (JAS) militants launched an attack on the town of Magadali (Magadali, Adamawa). Nigerian Military Forces repelled the attack. BH attacked with gun trucks, Armoured Personnel Carrier and IEDs. 11 BH fighters killed, one soldier died and one Civilian Joint Task Force member injured.";12;;1686096162
NIG13892;"12 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Gulak;10.7994;13.4622;1;"Daily Post (Nigeria)";National;"On 12 February 2019, presumed Boko Haram (JAS) attacked the village of Gulak (Madagali, Adamawa). Nigerian Military Forces repelled the attack.";0;;1686096162
NIG13894;"12 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Adamawa;Hong;;Shuwa;10.2586;13.0462;1;"Daily Post (Nigeria)";National;"On 12 February 2019, Boko Haram (JAS) attacked the village of Shuwa (Madagali, Adamawa). Nigerian Military Forces repelled the attack. One person reported dead.";1;;1686096162
NIG13864;"09 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;1;"Defense Post; Twitter";"Other-New media";"On 9 February 2019, presumed Boko Haram (JAS) attacked a Nigerian army position in Madagali (Madagali, Adamawa). One soldier was killed following a two-hour battle.";1;;1686096162
NIG13784;"04 February 2019";2019;1;"Strategic developments";"Strategic developments";"Looting/property destruction";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Civilians (Nigeria)";;7;27;;566;"Western Africa";Nigeria;Adamawa;Madagali;;Madagali;10.8864;13.63;2;"Daily Post (Nigeria)";National;"On 4 February 2019, Boko Haram (JAS) militants looted the villages of Shuari and Kishingari, near Madagali (Madagali, Adamawa).";0;;1617065405
NIG13767;"04 February 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Adamawa;Hong;;Shuwa;10.2586;13.0462;1;"Defense Post; Legit; The Cable (Nigeria)";Other-National;"On 4 February 2019, Nigerian Military Forces deployed troops from nearby Madagali after Boko Haram (JAS) attacked the village of Shuwa (Madagali, Adamawa) and killed one person (coded in separate event). The militants were forced to withdraw from Shuwa.";0;;1686096162
NIG13732;"31 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Bama;;Kumshe;11.3548;14.213;2;Legit;National;"On 31 January 2019, Nigerian Military Forces ambushed presumed Boko Haram (JAS) militants along the road between Kumshe-Usmanari (Bama, Borno), and killed one Boko Haram fighter. Two fighters escaped wounded.";1;;1686096161
NIG13728;"30 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Gwoza;11.084;13.6925;1;Legit;National;"On 30 January 2019, a Nigerian Military patrol engaged in a gun battle with a presumed Boko Haram (JAS) unit in Gwoza (Gwoza, Borno), killing four Boko Haram fighters. Machine guns and AK47 were recovered.";4;;1686096161
NIG13707;"27 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;Gwoza;;Pulka;11.1767;13.8256;1;"Vanguard (Nigeria)";National;"On 27 January 2019, Nigerian Armed Forces repelled an attack by presumed Boko Haram (JAS) on the village of Pulka (Gwoza, Borno).";0;;1686096161
NIG13695;"25 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Konduga;;"Makinta Meleri";11.6453;13.3471;1;"Vanguard (Nigeria)";National;"On 25 January 2019, Nigerian Armed Forces conducted operations against a Boko Haram (JAS) hideout in Makinta Meleri (Konduga, Borno). Four Boko Haram fighters killed and four AK47 recovered";4;;1686096161
NIG13644;"15 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;Rann;12.2829;14.4724;1;"Defense Post; Twitter; Vanguard (Nigeria)";"Other-New media";"On 15 January 2019, Boko Haram (JAS) attacked Nigerian Military Forces in Rann (Kala/Balge, Borno) with eight gun trucks after the military retook the base from them earlier but were repelled. Three soldiers killed in the battle.";3;;1686096161
NIG13641;"14 January 2019";2019;1;"Political violence";Battles;"Non-state actor overtakes territory";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;"Kala Balge";;Rann;12.2829;14.4724;1;"Defense Post; Twitter; Vanguard (Nigeria)";"Other-New media";"On 14 January 2019, Boko Haram (JAS) attacked a military post in Rann (Kala/Balge, Borno). Soldiers withdrew and Boko Haram took over, killing 3. The militants destroyed shelters of refugees and killed four IDP's.";3;;1686096161
NIG13592;"01 January 2019";2019;1;"Political violence";Battles;"Armed clash";"Military Forces of Nigeria (2015-2023)";;1;"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;12;;566;"Western Africa";Nigeria;Borno;Chibok;;Chibok;10.8658;12.847;2;"Vanguard (Nigeria)";National;"On 1 January 2019, military forces of Nigeria launched attacks against Boko Haram in the villages of Yachidan, Korongolen, Bambula and Forfor (Chibok, Borno). In Forfor soldiers killed one Boko Haram fighter and arrested two.";1;;1686096161
NIG13848;"23 November 2018";2018;3;"Political violence";Battles;"Armed clash";"Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad";;2;"Military Forces of Nigeria (2015-2023)";;1;12;;566;"Western Africa";Nigeria;Borno;"Maiduguri Metro";;Maiduguri;11.8312;13.1517;3;"Al Jamaa; Telegram";"New media-Regional";"Between 9 November and 8 December 2018, Shekau Boko Haram fighters attacked an army base in the village of Aga Mandari (most likely in Borno state), killing 5 soldiers and destroying two tanks. Some military equipments, weapons, and ammunitions were looted.";5;;1686096162
